Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
South Africa,ZAF,1970,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,47.6
South Africa,ZAF,1965,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,48.45
South Africa,ZAF,1960,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,54.8
South Africa,ZAF,2010,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,18.21
South Africa,ZAF,2005,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,31.68
South Africa,ZAF,2000,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,35.13
South Africa,ZAF,1995,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,6.75
South Africa,ZAF,1990,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,25.66
South Africa,ZAF,1985,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,37.9
South Africa,ZAF,1980,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,46.89
South Africa,ZAF,1975,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,49.02
South Africa,ZAF,1970,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,49.6
South Africa,ZAF,1965,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,57.99
South Africa,ZAF,1960,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,56.4
South Africa,ZAF,2010,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,15.99
South Africa,ZAF,2005,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,29.17
South Africa,ZAF,2000,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,32.52
South Africa,ZAF,1995,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,7.26
South Africa,ZAF,1990,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,23.99
South Africa,ZAF,1985,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,35.1
South Africa,ZAF,1980,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,42.5
South Africa,ZAF,1975,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,48.19
South Africa,ZAF,1970,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,47.6
South Africa,ZAF,1965,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,56.55
South Africa,ZAF,1960,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,54.8
South Africa,ZAF,2010,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,5094
South Africa,ZAF,2005,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,4897
South Africa,ZAF,2000,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,4841
South Africa,ZAF,1995,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,4424
South Africa,ZAF,1990,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,3986
South Africa,ZAF,1985,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,3572
South Africa,ZAF,1980,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,3127
South Africa,ZAF,1975,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,2709
South Africa,ZAF,1970,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,2337
South Africa,ZAF,1965,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1907
South Africa,ZAF,1960,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1673
South Africa,ZAF,2010,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,2528
South Africa,ZAF,2005,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,2434
South Africa,ZAF,2000,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,2412
South Africa,ZAF,1995,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,2215
South Africa,ZAF,1990,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,1996
South Africa,ZAF,1985,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,1786
South Africa,ZAF,1980,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,1551
South Africa,ZAF,1975,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,1343
South Africa,ZAF,1970,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,1157
South Africa,ZAF,1965,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,949
South Africa,ZAF,1960,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,839
South Africa,ZAF,2010,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,32760
South Africa,ZAF,2005,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,31969
South Africa,ZAF,2000,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,30319
South Africa,ZAF,1995,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,26948
South Africa,ZAF,1990,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,22633
South Africa,ZAF,1985,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,19781
South Africa,ZAF,1980,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,17085
South Africa,ZAF,1975,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,14934
South Africa,ZAF,1970,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,13035
South Africa,ZAF,1965,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,11522
South Africa,ZAF,1960,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,10273
South Africa,ZAF,2010,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,16747
South Africa,ZAF,2005,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,16477
South Africa,ZAF,2000,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,15614
South Africa,ZAF,1995,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,13823
South Africa,ZAF,1990,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,11528
South Africa,ZAF,1985,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,10006
South Africa,ZAF,1980,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,8637
South Africa,ZAF,1975,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,7544
South Africa,ZAF,1970,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,6612
South Africa,ZAF,1965,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,5871
South Africa,ZAF,1960,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,5221
South Africa,ZAF,2010,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,4811
South Africa,ZAF,2005,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,4727
South Africa,ZAF,2000,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,4383
South Africa,ZAF,1995,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,4098
South Africa,ZAF,1990,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,3517
South Africa,ZAF,1985,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,3112
South Africa,ZAF,1980,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,2673
South Africa,ZAF,1975,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,2327
South Africa,ZAF,1970,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,1895
South Africa,ZAF,1965,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,1648
South Africa,ZAF,1960,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,1443
South Africa,ZAF,2010,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,2381
South Africa,ZAF,2005,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,2345
South Africa,ZAF,2000,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,2192
South Africa,ZAF,1995,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,2068
South Africa,ZAF,1990,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,1770
South Africa,ZAF,1985,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,1543
South Africa,ZAF,1980,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,1327
South Africa,ZAF,1975,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,1148
South Africa,ZAF,1970,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,940
South Africa,ZAF,1965,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,830
South Africa,ZAF,1960,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,727
South Africa,ZAF,2010,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,4291
South Africa,ZAF,2005,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,3962
South Africa,ZAF,2000,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,3967
South Africa,ZAF,1995,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,3664
South Africa,ZAF,1990,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,3054
South Africa,ZAF,1985,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,2660
South Africa,ZAF,1980,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,2289
South Africa,ZAF,1975,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,1892
South Africa,ZAF,1970,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,1640
South Africa,ZAF,1965,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,1419
South Africa,ZAF,1960,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,1285
South Africa,ZAF,2010,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,2088
South Africa,ZAF,2005,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,1960
South Africa,ZAF,2000,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,2005
South Africa,ZAF,1995,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,1864
South Africa,ZAF,1990,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,1528
South Africa,ZAF,1985,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,1319
South Africa,ZAF,1980,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,1131
South Africa,ZAF,1975,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,933
South Africa,ZAF,1970,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,821
South Africa,ZAF,1965,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,718
South Africa,ZAF,1960,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,633
South Africa,ZAF,2010,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,22855
South Africa,ZAF,2005,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,22345
South Africa,ZAF,2000,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,21095
South Africa,ZAF,1995,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,18426
South Africa,ZAF,1990,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,15130
South Africa,ZAF,1985,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,13097
South Africa,ZAF,1980,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,11285
South Africa,ZAF,1975,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,9898
South Africa,ZAF,1970,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,8803
South Africa,ZAF,1965,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,7967
South Africa,ZAF,1960,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,7157
South Africa,ZAF,2010,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,11838
South Africa,ZAF,2005,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,11698
South Africa,ZAF,2000,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,11010
South Africa,ZAF,1995,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,9540
South Africa,ZAF,1990,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,7762
South Africa,ZAF,1985,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,6677
South Africa,ZAF,1980,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,5759
South Africa,ZAF,1975,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,5053
South Africa,ZAF,1970,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,4515
South Africa,ZAF,1965,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,4092
South Africa,ZAF,1960,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,3655
South Africa,ZAF,2010,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,3247
South Africa,ZAF,2005,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,3436
South Africa,ZAF,2000,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,3525
South Africa,ZAF,1995,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,3178
South Africa,ZAF,1990,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,2610
South Africa,ZAF,1985,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,2270
South Africa,ZAF,1980,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,1855
South Africa,ZAF,1975,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,1629
South Africa,ZAF,1970,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,1405
South Africa,ZAF,1965,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,1257
South Africa,ZAF,1960,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,1122
South Africa,ZAF,2010,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,1547
South Africa,ZAF,2005,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,1726
South Africa,ZAF,2000,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,1808
South Africa,ZAF,1995,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,1607
South Africa,ZAF,1990,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,1304
South Africa,ZAF,1985,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,1120
South Africa,ZAF,1980,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,915
South Africa,ZAF,1975,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,811
South Africa,ZAF,1970,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,706
South Africa,ZAF,1965,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,623
South Africa,ZAF,1960,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,540
South Africa,ZAF,2010,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,2752
South Africa,ZAF,2005,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,3074
South Africa,ZAF,2000,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,3070
South Africa,ZAF,1995,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,2714
South Africa,ZAF,1990,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,2214
South Africa,ZAF,1985,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,1827
South Africa,ZAF,1980,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,1585
South Africa,ZAF,1975,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,1381
South Africa,ZAF,1970,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,1230
South Africa,ZAF,1965,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,1088
South Africa,ZAF,1960,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,973
South Africa,ZAF,2010,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,1345
South Africa,ZAF,2005,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,1583
South Africa,ZAF,2000,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,1571
South Africa,ZAF,1995,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,1372
South Africa,ZAF,1990,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,1102
South Africa,ZAF,1985,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,902
South Africa,ZAF,1980,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,790
South Africa,ZAF,1975,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,692
South Africa,ZAF,1970,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,607
South Africa,ZAF,1965,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,527
South Africa,ZAF,1960,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,481
South Africa,ZAF,2010,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,2533
South Africa,ZAF,2005,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,2731
